# Pathway	SAMN21877043	SAMN21877044	SAMN21877045	SAMN21877046	SAMN21877047	SAMN21877048	SAMN21877049	SAMN21877050	SAMN21877051	SAMN21877052	SAMN21877053	SAMN21877054	SAMN21877055	SAMN21877056	SAMN21877057	SAMN21877058	SAMN21877059	SAMN21877060	SAMN21877061	SAMN21877062	SAMN21877063	SAMN21877064	SAMN21877065	SAMN21877066	SAMN21877067	SAMN21877068	SAMN21877069	SAMN21877070	SAMN21877071	SAMN21877072	SAMN21877073	SAMN21877074	SAMN21877075	SAMN21877076	SAMN21877077	SAMN21877078	SAMN21877079	SAMN21877080	SAMN21877081	SAMN21877082	SAMN21877083	SAMN21877084	SAMN21877085	SAMN21877086	SAMN21877087	SAMN21877088	SAMN21877089	SAMN21877090	SAMN21877091	SAMN21877092	SAMN21877093	SAMN21877094	SAMN21877095	SAMN21877096	SAMN21877097	SAMN21877098	SAMN21877099	SAMN21877100	SAMN21877101	SAMN21877102	SAMN21877103	SAMN21877104	SAMN21877105	SAMN21877106	SAMN21877107	SAMN21877108	SAMN21877109	SAMN21877110	SAMN21877111	SAMN21877112	SAMN21877113	SAMN21877114	SAMN21877115	SAMN21877116	SAMN21877117	SAMN21877118	SAMN21877119	SAMN21877120	SAMN21877121	SAMN21877122	SAMN21877123	SAMN21877124	SAMN21877125	SAMN21877126	SAMN21877127	SAMN21877128	SAMN21877129	SAMN21877130	SAMN21877131	SAMN21877132	SAMN21877133	SAMN21877134	SAMN21877135	SAMN21877136	SAMN21877137	SAMN21877138	SAMN21877139	SAMN21877140	SAMN21877141	SAMN21877142	SAMN21877143	SAMN21877144	SAMN21877145	SAMN21877146	SAMN21877147	SAMN21877148	SAMN21877149	SAMN21877150	SAMN21877151	SAMN21877152	SAMN21877153	SAMN21877154	SAMN21877155	SAMN21877156	SAMN21877157	SAMN21877158	SAMN21877159	SAMN21877160	SAMN21877161	SAMN21877162	SAMN21877163	SAMN21877164	SAMN21877165	SAMN21877166	SAMN21877167	SAMN21877168	SAMN21877169	SAMN21877170	SAMN21877171	SAMN21877172	SAMN21877173	SAMN21877174	SAMN21877175	SAMN21877176	SAMN21877177	SAMN21877178	SAMN21877179	SAMN21877180	SAMN21877181	SAMN21877182	SAMN21877183	SAMN21877184	SAMN21877185	SAMN21877186	SAMN21877187	SAMN21877188	SAMN21877189	SAMN21877190	SAMN21877191	SAMN21877192	SAMN21877193	SAMN21877194	SAMN21877195	SAMN21877196	SAMN21877197	SAMN21877198	SAMN21877199	SAMN21877200	SAMN21877201	SAMN21877202	SAMN21877203	SAMN21877204	SAMN21877205	SAMN21877206	SAMN21877207	SAMN21877208	SAMN21877209	SAMN21877210	SAMN21877211	SAMN21877212	SAMN21877213	SAMN21877214	SAMN21877215	SAMN21877216	SAMN21877217	SAMN21877218	SAMN21877219	SAMN21877220	SAMN21877221	SAMN21877222	SAMN21877223	SAMN21877224	SAMN21877225	SAMN21877226	SAMN21877227	SAMN21877228	SAMN21877229	SAMN21877230	SAMN21877231	SAMN21877232	SAMN21877233	SAMN21877234	SAMN21877235	SAMN21877236	SAMN21877237	SAMN21877238	SAMN21877239	SAMN21877240	SAMN21877241	SAMN21877242
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.00355231	0.00143868	0.00197013	0.00225566	0.000939736	0.00350695	0.00372492	0.00270832	0.0028106	0.00373488	0.00163545	0.00297441	0.00267808	0.00148353	0.00325459	0.00169117	0.00614636	0.00242528	0.00156185	0.00433444	0.00331917	0.00256187	0.00330264	0.00187788	0.00320235	0.000891568	0.00251841	0.00207737	0.0019787	0.00279819	0.00186847	0.00269915	0.00376906	0.00244321	0.00223986	0.00196412	0.00172315	0.00266583	0.00242325	0.00214536	0.00180924	0.00215806	0.00151164	0.006059	0.00289041	0.00333331	0.00464986	0.00264445	0.00259668	0.00284431	0.00212038	0.0035362	0.00346838	0.00242341	0.00235467	0.00234194	0.000744027	0.00303476	0.000994316	0.0033622	0.00150572	0.00279047	0.00253559	0.00203973	0.00211584	0.00344291	0.00141452	0.0016483	0.00200522	0.00203828	0.00287519	0.00281859	0.003539	0.00116949	0.00282573	0.00243599	0.00303873	0.00448679	0.00185376	0.000948999	0.0035707	0.00224122	0.00239221	0.00390532	0.00223616	0.00332706	0.00215821	0.00258103	0.0019534	0.00171273	0.00222557	0.00282146	0.00210339	0.00135526	0.00165079	0.00212841	0.00213461	0.00216055	0.00127641	0.00420391	0.00317389	0.0027964	0.00313329	0.00340103	0.00466021	0.00350166	0.00112722	0.00475595	0.00255658	0.00166931	0.00192361	0.00375865	0.00346125	0.00360564	0.00357777	0.00175672	0.00423611	0.00214331	0.00281279	0.00380036	0.001413	0.00277214	0.00116929	0.00161652	0.00202557	0.00236716	0.00359224	0.00341991	0.00184651	0.00320236	0.00337848	0.00174828	0.00381187	0.00201542	0.0020295	0.00257278	0.00145754	0.00327613	0.00362477	0.0020289	0.00618169	0.00311916	0.0022912	0.00341619	0.00136737	0.000830448	0.00470966	0.00390839	0.0025674	0.00211208	0.00191482	0.00154765	0.00304758	0.00429132	0.00229605	0.00277421	0.00355152	0.00314992	0.00245422	0.0039207	0.00444174	0.00211882	0.00194695	0.00251651	0.00132196	0.00141731	0.00164569	0.00368546	0.00169976	0.0023975	0.00318833	0.00151887	0.00166686	0.00134249	0.00165581	0.00221642	0.0019026	0.00442404	0.00372725	0.00316592	0.00287379	0.00337747	0.0023966	0.00189169	0.00240331	0.00152005	0.00223783	0.00303265	0.00232099	0.00235893	0.00395118	0.00246614	0.00208124	0.00301963	0.00365893	0.00236035	0.00243582	0.00243471	0.000760035	0.00232663
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.00240775	0.000214212	0.00121689	0.000123268	6.70787e-05	0.00152093	0.000520062	0.00033578	0.00180655	8.31879e-06	0.000222725	0.000218511	0.000616594	0.00198745	0.0021726	0.000708943	0.00391185	0.000108496	0.000320622	0.000306239	0.000130168	0.000341986	0.000307523	0.000318703	0.000313938	0.00042532	0.000486916	0.000128203	0.000309258	0.000501122	0.000114051	0.000115833	0.00434457	0.000334701	0.000921834	0.000748643	0.0	0.000212764	0.000264719	0.00088177	0.000156589	0.000526267	0.000497814	0.000100725	0.000267033	0.000136861	0.00428528	0.000616811	0.000372995	0.000627304	0.000170717	0.00169663	0.000426474	0.000408572	0.000750946	0.00073329	1.74806e-05	0.000189354	0.000479618	0.000358989	0.000715207	0.000314789	0.000128234	0.000294946	0.00123101	0.00417244	0.000705894	0.000169833	0.000221734	0.000596673	0.000824552	0.000246797	0.000409026	0.000166325	0.000170961	0.000614835	0.0022482	0.000239898	0.000113036	0.000193197	0.00010683	0.000302312	0.000183868	0.00272758	0.000862965	0.000349225	3.20999e-05	0.000479326	0.000226195	0.000636263	0.000187996	0.000540899	0.000551728	0.000297802	0.000306702	0.000205165	0.000302066	0.00040214	0.000203143	0.000509514	0.000662455	0.000818028	0.00163723	0.00185695	0.00135206	0.00083245	0.000604837	0.00245567	0.00137355	0.000450215	0.000288061	0.00106313	0.00140913	0.000192872	0.00267017	0.000392781	0.00280183	0.00220468	0.00223974	0.00315013	0.00228829	0.000586506	0.000587834	0.000588842	0.000111517	0.000686218	0.000427681	0.000313664	0.000398816	0.00103827	0.0011481	0.00055219	0.00312399	0.000771222	0.000305426	0.00163982	0.000500434	0.00177202	0.000344606	0.000658409	0.0	0.000887267	0.000350767	0.000502777	0.00205815	0.00078379	0.00396981	0.0025745	0.0011746	0.000891919	0.000607384	0.000316486	0.000203904	0.000203155	0.000396348	0.00236243	0.000152223	0.0011439	0.000755084	0.000337725	0.00027845	0.0009448	0.00114878	0.000637473	0.000127527	0.00100468	0.000685667	0.00190985	0.000610896	0.000307145	0.000499033	0.000601174	0.000256237	0.000358976	0.000104166	0.000525744	0.000522759	0.000234187	0.0011926	0.00129425	0.000223855	0.000370365	0.000405691	0.000831694	0.000158629	0.0016557	0.00120015	0.000644629	0.00112552	0.000581739	0.000118335	0.00136708	0.000343931	0.000205422	0.00029277	0.00112918	0.000502997	0.00147937	0.00037823	0.000718991
PWY5F9-12: biphenyl degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.98431e-06	4.32986e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91063e-05	0.0	0.0	7.46153e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18357e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6642e-05	1.03461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99002e-06	0.0	7.05906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000266246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-201: nicotine degradation IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000996156	0.0	0.0	0.0	0.0	2.81204e-06	0.0	0.0	0.0	3.06591e-06	0.0	0.0	0.0	0.0	7.18957e-05	7.76772e-05	0.00010803	1.6592e-05	9.26492e-05	7.99893e-05	8.40788e-05	0.000115386	0.000146134	0.000126888	5.98528e-05	0.000131342	0.000110708	7.26389e-05	9.11947e-05	9.56085e-05	5.50441e-05	2.19709e-05	9.26736e-05	8.99224e-05	6.7998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71221e-05	0.0	0.0	0.0	7.6918e-05	8.48416e-05	0.000113226	0.000119178	9.52826e-05	5.92867e-05	8.07389e-05	5.48052e-06	0.0	0.0	0.0	0.0	0.0	0.000538008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000278231	0.000192918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00914796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-367: ketogenesis	1.10809e-05	0.0	0.0	1.53783e-05	0.0	1.56091e-05	1.90177e-05	2.31619e-06	0.0	0.0	0.0	0.0	8.83779e-06	9.94701e-05	0.000198332	0.0	0.0	0.0	2.55693e-05	0.0	3.85116e-05	2.69092e-05	2.47949e-05	0.0	4.4207e-05	1.78963e-05	5.63779e-05	1.23648e-05	0.0	4.03277e-05	2.63052e-05	3.60599e-05	1.85343e-05	2.18617e-05	4.18405e-05	3.06211e-05	3.19225e-05	3.58609e-05	4.81344e-05	0.00010182	1.93291e-05	3.33262e-05	3.9361e-05	1.86148e-05	3.78093e-05	4.17734e-05	2.7965e-06	4.94263e-05	6.19972e-05	2.20438e-05	0.0	0.0	0.0	0.0	4.13846e-05	0.0	0.0	0.0	1.37936e-05	0.0	1.48475e-05	0.0	0.0	1.84004e-05	3.00913e-05	0.0	0.0	0.0	0.0	8.25526e-05	0.0	0.0	0.0	2.89332e-05	0.0	9.70359e-05	0.00011014	0.0	0.0	0.0	0.0	2.07648e-05	0.0	0.000245739	2.94049e-05	0.0	0.0	3.00218e-05	2.53247e-05	1.50923e-05	1.28125e-05	3.06942e-05	2.64575e-05	4.21496e-05	2.7995e-05	0.0	2.70627e-05	2.13117e-05	4.66598e-05	5.91129e-05	0.0	0.0	1.59094e-05	7.04027e-05	3.75542e-05	4.51782e-05	0.000182119	0.0	3.20184e-05	2.23186e-05	0.0	1.92846e-05	2.10707e-05	0.0	7.16665e-05	0.0	2.18256e-05	0.0	0.0	1.82366e-05	0.0	1.95491e-05	6.85809e-05	2.38657e-05	0.0	3.61715e-05	0.0	0.0	1.60707e-05	0.0	0.0	5.73533e-05	0.000327376	0.000108223	0.0	1.56334e-05	2.6766e-05	2.31624e-05	0.0	5.16013e-05	0.0	0.0	4.9703e-05	4.77107e-05	5.72267e-05	2.48364e-05	3.02797e-06	2.27434e-05	0.0	7.78141e-05	0.0	1.12559e-05	0.0	0.0	0.0	0.0	2.34456e-05	0.0	2.21445e-05	0.0	1.64468e-05	0.000136907	1.44692e-05	0.0	0.0	0.0	8.9434e-05	7.07898e-05	0.0	1.11478e-05	7.76466e-06	0.0	0.0	8.47652e-05	0.0	0.0	2.09122e-05	1.13717e-05	0.0	2.14129e-05	1.53423e-05	0.0	0.0	0.0	2.73173e-05	3.27751e-05	6.60341e-05	1.36649e-05	3.4279800000000003e-05	1.56238e-05	0.0	3.81798e-05	1.83988e-05	1.84534e-05	0.0	5.32321e-05	0.0	4.52814e-05	0.0	2.25263e-05
PWY66-374: C20 prostanoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126696	0.0	1.83016e-05	1.91175e-05	1.72131e-05	1.40605e-05	1.20208e-05	1.4651e-05	1.61686e-05	2.37731e-05	2.4605e-05	9.39013e-06	1.83967e-05	7.73637e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75268e-05	1.51762e-05	1.13198e-05	2.04309e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99098e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00224e-06	2.20649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000837988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-378: androgen biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88516e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35843e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52622e-05	7.67524e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000413206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-388: ceramide degradation by &alpha;-oxidation	0.0	0.0	0.0	0.0	1.20503e-05	0.000420248	0.0	0.0	0.000159314	8.87795e-06	0.0	0.0	3.55432e-05	0.0	0.0	9.91902e-05	0.0	1.85655e-06	2.46959e-05	0.0	2.20299e-05	0.0	5.30302e-06	4.02219e-05	9.04118e-05	0.0	0.0	6.48296e-06	0.0	0.000101294	1.45977e-05	0.0	6.49797e-06	1.40116e-05	8.47164e-06	9.60005e-06	1.12482e-05	6.57539e-05	1.76815e-05	0.0	7.95438e-05	1.37849e-05	1.43388e-05	1.48106e-05	5.42834e-05	6.613e-06	2.92895e-06	4.70273e-05	5.42862e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.44026e-05	2.51938e-05	0.0	7.04495e-06	0.0	0.0	0.0	0.0	3.99577e-05	0.0	0.0	0.0	5.43517e-05	0.0	0.0	2.05856e-05	5.23529e-05	0.000120708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45141e-07	8.51408e-06	0.0	0.0	0.0	1.81818e-05	6.89208e-05	0.0	0.0	0.000226974	2.77711e-05	2.4458e-05	8.64548e-06	4.84443e-05	1.18779e-05	4.8332e-05	7.60997e-05	5.39021e-06	0.0	0.0	2.81601e-05	0.0	3.17016e-05	4.80914e-05	0.0	0.0	6.73469e-06	0.0	2.83688e-05	0.0	0.0	0.0	0.0	0.0	0.000112024	2.31562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02692e-06	0.0	2.19203e-05	0.0	0.000333004	0.0	6.75565e-07	0.0	0.0	0.000630609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210349	0.0	0.0	0.0	4.39809e-06	0.0	2.37753e-05	0.0	2.31168e-06	0.0	1.97476e-05	0.0	1.08975e-05	0.0	0.0	5.14247e-06	0.0	0.0	0.0	0.0	0.000148706	0.0	0.0	0.0	0.0	2.82969e-05	0.0	3.05419e-06	6.36683e-05	0.0	2.78787e-06	1.8641e-06	4.20941e-05	0.0	0.0	0.0	2.60612e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000351555	9.34611e-07	7.17257e-06	0.0	3.68896e-05	1.8799e-06	9.39429e-05	4.92368e-06	6.61e-05
PWY66-389: phytol degradation	0.000136167	1.76586e-05	0.000319346	0.000123082	1.3686e-05	0.000475279	0.000201084	2.30117e-05	0.00113788	9.51893e-06	2.75498e-06	2.66142e-05	9.23619e-05	3.94199e-05	0.000268756	0.000215354	0.00015133	1.67837e-05	6.28571e-05	0.000102922	2.23831e-05	6.66985e-06	5.33563e-06	4.12658e-05	9.44424e-05	5.41562e-05	1.77537e-05	7.13091e-06	2.85118e-05	0.000131075	6.37189e-05	8.60475e-05	0.00152412	0.00017731	0.00017024	0.000109552	0.000151252	7.18663e-05	9.23388e-05	0.000106155	8.71321e-05	0.000108457	0.00010291	5.31249e-05	6.08527e-05	3.72265e-05	0.00150138	0.000178163	0.000280953	0.000118622	0.0	0.00082911	8.76259e-05	0.000167179	2.39541e-05	6.74609e-05	0.0	7.60301e-05	0.000100269	2.553e-05	3.50279e-06	9.00083e-06	3.05967e-05	4.16135e-05	3.86004e-06	0.00121854	4.98258e-05	1.53095e-05	0.0	0.000123015	5.54797e-05	0.0	5.72924e-05	2.95781e-05	5.62034e-05	0.000133134	0.000909166	0.000134721	0.0	1.33547e-05	4.92196e-05	0.0	0.0	0.00141103	8.58135e-06	8.52427e-07	1.50479e-05	2.35934e-05	1.87429e-05	6.90717e-05	1.78248e-05	4.17739e-05	0.000445928	0.000102958	0.000269658	0.000125214	5.00185e-05	0.000121482	0.000121539	0.000153639	5.06748e-05	6.89652e-06	0.000452846	0.000733059	2.2132e-05	3.30924e-05	0.000179086	0.000734336	0.000301982	4.87766e-05	2.78064e-07	6.57317e-05	0.000833538	2.66229e-05	0.000579338	3.47469e-05	0.00050553	0.000201645	0.000522465	0.00154027	8.47321e-06	1.8034e-05	3.48597e-06	8.58001e-05	9.43263e-06	9.9344e-05	4.30359e-07	4.0135e-05	0.0	0.000221691	0.00026752	4.1678e-05	4.45412e-05	3.15476e-05	3.55401e-05	0.000480451	0.000340166	0.000350519	1.35549e-05	5.43778e-05	0.00161292	3.30306e-05	9.21965e-05	7.6846e-05	6.47944e-05	0.000696065	0.000447962	0.0013288	0.000398756	0.000126849	0.000146271	9.41941e-06	4.43263e-06	5.67637e-05	2.72187e-05	0.000544769	2.70934e-06	0.000463162	0.000354034	0.0	1.52147e-05	5.64554e-05	0.000170032	6.5121e-06	4.96589e-05	0.000140903	1.18894e-06	0.000719924	0.000198169	0.000263618	1.30723e-05	0.000790246	0.0	3.27429e-05	0.0	3.05847e-06	7.77098e-05	0.0	1.18177e-05	2.18215e-05	4.77441e-05	6.78959e-05	9.78418e-05	7.16492e-05	2.73772e-05	1.82612e-05	0.000757231	0.000301114	4.94893e-05	3.05118e-05	3.97569e-07	0.00114657	9.51011e-07	7.59502e-06	1.01918e-05	4.46237e-05	3.65349e-06	0.00021786	4.28077e-05	0.000202352
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	0.00195148	7.35344e-05	3.27125e-05	0.0	2.02562e-05	6.76872e-05	0.000167065	0.0002327	1.61302e-05	1.52627e-05	0.000160281	0.0	0.000169823	0.000230014	0.000708096	7.05067e-05	1.37123e-05	3.57113e-05	0.0	0.0	0.000177133	0.00017635	0.000157272	3.21385e-05	0.000102737	5.43026e-05	0.000164832	5.11004e-05	0.000161299	0.000316861	8.32721e-05	7.13564e-05	9.61881e-06	4.26674e-05	3.63272e-05	0.000208118	3.62982e-05	8.30771e-05	5.02972e-05	0.00101006	5.58463e-05	0.000105601	6.40434e-05	3.26472e-05	0.000140983	0.000155226	1.04123e-05	4.02394e-05	0.000223577	3.82657e-05	8.92219e-05	5.27801e-05	0.000516083	3.89872e-05	0.000481386	6.81826e-05	0.0	9.48496e-05	0.0	0.000242961	0.000241257	5.69118e-05	0.0	0.000139702	0.000600878	3.89671e-06	0.0	0.0	0.000142037	0.0002069	0.000319098	0.000114684	0.0	0.0	7.64077e-05	0.000354483	0.000622362	0.0	0.0	0.0	0.0	0.000183227	0.000101331	2.35951e-05	0.000201601	2.62921e-05	0.0	0.000115496	0.000135778	0.000654876	2.10546e-05	0.000360908	0.0	0.000103313	8.22683e-05	3.94906e-05	3.86473e-05	5.38093e-05	4.79067e-05	5.82268e-05	0.000133973	0.000188462	0.000287221	1.0578e-05	0.00116618	0.000270984	4.56857e-05	8.68855e-06	0.000700102	0.000151194	4.84946e-05	0.0	0.0012189	0.00025535	0.000231785	0.0	0.000904984	5.89535e-05	0.000295852	3.89464e-05	0.000163516	0.000355534	0.000529145	0.000284519	5.2094e-05	0.00018007	4.46875e-05	9.02304e-05	0.000515694	0.000489146	0.0	0.000140819	0.00235576	0.000310969	9.57809e-05	0.000950835	0.0004696	5.30981e-05	0.000491785	0.000316714	0.00128784	0.000741982	0.00034987	0.000496914	0.000697296	9.49031e-05	1.40226e-05	0.000358028	0.000117373	0.000523666	0.0	0.000144292	0.0	2.39811e-05	3.53635e-05	0.000118582	3.38903e-05	0.0	0.0	0.000455868	0.000151471	0.000761786	0.000415246	0.000212063	0.0	0.000617353	0.000990977	0.00106619	0.000151541	2.56693e-05	0.000192559	0.000179251	4.12298e-05	0.000203168	0.00012551	9.76066e-05	9.80815e-05	7.82624e-05	1.27506e-05	0.000617172	6.73771e-05	0.000739769	0.0	4.55592e-05	0.000423503	0.000405525	0.000334014	0.000256595	7.36461e-06	0.000135146	1.76598e-05	0.000284499	0.000162983	0.000264676	8.77838e-05	0.000267073	0.000136744	0.00099342	0.00014864	0.0
PWY66-398: TCA cycle III (animals)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83613e-05	0.0	0.0	0.0	0.0	0.000674057	0.0	5.94687e-05	5.04177e-05	0.0	7.93523e-05	6.94968e-05	2.05921e-05	4.15217e-05	7.38817e-05	0.0	0.0	5.67365e-05	3.52633e-05	7.84137e-06	7.73823e-05	0.000101441	2.28528e-06	9.0387e-05	1.37474e-05	9.23364e-05	6.41008e-05	0.000120541	0.000100545	7.28791e-05	8.97492e-05	0.000136024	6.96547e-05	3.48639e-05	8.30046e-05	6.62886e-05	1.26348e-05	8.56417e-05	8.0842e-05	7.09554e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20595e-05	0.0	0.0	0.0	0.0	0.0	1.80671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57124e-05	0.0	0.0	2.74172e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.27318e-05	0.0	0.0	0.0	5.35206e-05	2.85741e-05	6.04095e-05	1.81659e-05	7.05206e-05	0.000109086	8.89108e-05	0.000131323	6.58834e-05	8.23783e-05	8.41625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000168337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000134508	1.42245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25363e-05	0.0	0.0	0.0	2.21947e-05	2.05691e-05	1.72283e-05	2.45141e-05	1.72197e-05	0.00112746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26305e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
